country_name,car_maker_name,car_segment_name,car_type_name,energy,code_age,body_style,total_vehicles
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,38.375614877369244
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,16.795941338541706
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,543.3311629253193
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,13.77108337281091
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.128084671131665
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,30.295475018668704
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,1895.81995858564
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,17.50617068207145
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.000000822444897
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.657361490748198
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.1061729014065547
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,6.425017036901155
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.096313220385604
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.746053847167627
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.476634086936186
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,4.485805238157936
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0572856119224703
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,23.419257142555395
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0065015619189266
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,54.97577739334233
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,95.36232698984982
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,90.98582850220586
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.049444204618268
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0615238059643604
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,25.86462739066395
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0108205564063137
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.085759329815815
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.5502670616398024
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.8137024695007584
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,29.568025286431656
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,14.422351447937478
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,30.553670372681054
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,17.55853048734489
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,12.851422668854696
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.1112748958512664
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.006311332110418
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,12.246603121340184
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.825480329146405
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,39.431669861397744
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.5340635943061973
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.2172860861721553
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.116911760127337
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0064911418592004
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0345535800276604
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,89.5260473245096
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,21.93651644116993
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,293.94552006422475
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,21.548492310566633
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0000913435737186
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,9.036694239124115
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.7313229149834375
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0040866347142305
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,75.3549169770005
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.1474233083429524
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,55.136354582898214
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,11.631493401646262
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,14.069846697516756
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.4831037058955117
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.237426623521995
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.018231744932898
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.1995287926117433
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.7028473355863722
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,131.2066246677172
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,35.155776465900495
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.983813017462079
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,29.490763953752342
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0370715184579433
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.0875983064454875
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,4.301243569574186
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.492344934196399
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,3.5123659967361918
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,7.0153545196390334
Turkey,LAND ROVER,Range Rover,Range Rover III,ESS,11 years and older,4X4,2.046845632324579
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,82.0354793235758
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,49.33769894299966
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.2748162827132674
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.98552977440721
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.2365301179706543
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.010857795596464
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,8.116188632454268
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,12.522743620208264
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,63.26594645814052
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.5234292354838495
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0056078097527195
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.3973597835671474
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,4.093687839121341
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,1602.4705002622325
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,14.021322287518112
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,7.153800865852051
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.230706613870009
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.130244931996887
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.332303313167901
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,8.038981166557102
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0074308580657787
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.9648441502833225
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.921429180850498
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0781337873399472
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,7.586084026103347
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,14.309976834681775
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0010312870681735
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.004495970007498
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,94.02203077395781
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.5706456907712742
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,217.20408970904623
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,16.490525787135077
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,83.38869436884089
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.011619218082079
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.000193523161289
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,13.06771618517537
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,13.052983298811977
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,33.79518384494013
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.396862272362892
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.112118642299983
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,357.81464062741094
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.276972009747938
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.002087221787904
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,12.032461492725123
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,38.104327534963005
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,93.17744086106042
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,40.31108032560385
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.2957321771605637
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,14.650488638959912
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,297.0562197350864
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.0417297900959
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,5.895902119668285
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,40.97153126635556
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.2542104730252577
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,7.618222981991246
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,31.766467314399307
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.3928044995847753
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.4684092583986925
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0013340990716664
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0803889969353033
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.250765894624968
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,405.7340591412059
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,4.602265859658873
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.1741160625473697
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,18.545335944087935
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0394302865961174
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6.817815694954209
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.5808180064696904
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,133.85590372789375
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,11.841861654573343
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0168724486837974
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0382826508108747
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.44500681556951
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.6193992027179887
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,343.97512399437915
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6996.344256583682
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.421824058554462
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,21.639761179009312
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6.930079045436491
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.0325285472302674
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6.775771139147031
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,3.9928771001106136
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,13.918417807761616
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.4654257711421796
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6.171447518407389
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,45.587487728039626
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,780.47523265833
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,612.940234751535
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,32.93101339837256
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,148.00988042679919
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,6.7173756050360485
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,781.0637264583019
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,19.788037150546877
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,2.1107544768299276
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,4.672849583107209
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,20.86818454850875
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,163.90218630673692
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,7.3560159775645815
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,182.68526235769966
Turkey,LAND ROVER,Discovery,Discovery III,DIES,11 years and older,4X4,25.305330590582255
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.6564658895300535
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0049039607190795
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.000286313368955
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0771717194855923
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,10.718133594390187
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0003403299701565
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0000000801956754
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,5.07619898626326
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,5.10863938147204
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.22814166912497
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.9241043051496383
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.622575166640241
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.281279634006623
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.329113448520617
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.70377961985993
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.531289846606428
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.3401895666271897
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,13.635452777627311
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.690305759586779
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0004903009393185
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.146255337849012
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.4000219460875147
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.310344661966851
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.1093095728128217
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.326398665142538
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,16.64993322717303
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.385686580209566
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.716321816778267
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,6.549682114585781
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.073742379178933
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,34.15399214818313
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0179886376239904
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,1385.5717433091788
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0069413539755403
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,377.37061198410817
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,9.747828408337904
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,11.798575028061405
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0766098741327412
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0104812194724064
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.186919206036992
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.838496709001047
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.005749080281606
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,68.84558486744288
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,604.8589806134931
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.6511143645149433
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.119018994982365
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.040582208594175
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.8611807995285865
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,246.3084090436398
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0045508979718187
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.448583707378867
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.6966280798671294
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.000445367356402
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.128841600929112
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.25241028163334
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0428448312698153
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.7592027386453197
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.5792275064452213
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0066749455887334
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0613805317704434
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.1964753929542287
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.588149030876659
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,10.329362102720772
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0015624237819187
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.473141920516533
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,23.700722558681495
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.9714980488169616
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,5.1260151319783684
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.337698901828185
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.212848493041318
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,113.10250601209782
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.7682055987232803
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.050451204611301
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.950515759309623
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,37.9797745878988
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.972802782724025
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,564.0178982477297
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.714131996194137
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,17.454262136300002
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0339215601880163
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,34.00303460972032
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,77.7975144952728
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.363385657128009
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,18270.776848397636
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.084960107224728
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0059057610617246
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.2381727719128652
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,6.381858336023069
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.282142489661552
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.0058782820717003
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,3.446317983365125
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,68.16922605057586
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.9299539072294998
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,39.05239009004589
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,4.705706224650735
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,791.1565785880273
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.641856257558627
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.573449805755026
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,2.644493543192468
Turkey,LAND ROVER,Defender,Defender 90,ESS,11 years and older,4X4,7.520928434242646
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.246942635198961
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,9.681762750702571
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,17.25023559663245
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.041137964550638
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,3.0813372909884453
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.0170296743917526
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,9.759838389042777
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,7.724669057461778
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.1824845953705516
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.0218647639091163
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,7.8668616330261445
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,12.755205010215048
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.672060815718099
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,1799.2507419861224
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.2682320943812804
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.151148042203195
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,16.386742564539155
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.0173121185388503
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.000011259682616
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,234.8541667974981
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,48.26262421291867
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,5.506015923277753
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.337991945811393
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.2990412936390374
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,35.798105265416574
Turkey,LAND ROVER,Range Rover,Range Rover III,DIES,11 years and older,4X4,2.0528174237019687
