country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,MASERATI,Quattroporte,Quattroporte Sport GTS,ESS,BERLINE,11 years and older,12.0,8.797026575440485
TR,LAND ROVER,Range Rover Sport,Range Rover Sport II,ESS-MHEV,4X4,3 to 5 years old,4.0,5.848377901163245
TR,BMW,X1,X1 xDrive25i,ESS,SUV,11 years and older,12.0,2.28185707108938
TR,MERCEDES,Classe E,E 63,ESS,BERLINE,6 to 10 years old,8.0,0.6954446699794418
TR,INFINITI,Q50,Q50 2.0t Pure,ESS,BERLINE,3 to 5 years old,4.0,0.6931471805599453
TR,MINI,Mini,Mini One Cabrio,ESS,CABRIOLET,2 years old,2.0,2.366779648928744
TR,MITSUBISHI,Outlander,Outlander 2WD,ESS,SUV,6 to 10 years old,8.0,4.829121578732786
TR,LEXUS,UX,UX300E,ELEC,SUV,Less than 1 year old,0.5,1.3987951137365244
TR,BMW,X5,(F85) X5 M,ESS,SUV,6 to 10 years old,8.0,5.816872868342397
TR,MERCEDES,Classe E,E 220 D,DIES,BERLINE,Less than 1 year old,0.5,1.3758574925461926
TR,HYUNDAI,Kona,Kona,ESS,SUV,Less than 1 year old,0.5,0.6936546445893833
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.8284340073834153
TR,NISSAN,X-Trail,X-Trail III 4x4,DIES,SUV,Less than 1 year old,0.5,2.4297259772167115
TR,AUDI,A3,RS3 Sportback,ESS,BERLINE,6 to 10 years old,8.0,5.297195072084001
TR,OPEL,Vivaro,Vivaro III,DIES,UTILITAIRE,6 to 10 years old,8.0,4.743019012631595
TR,PORSCHE,911 type 997,911 Carrera S,ESS,COUPE,11 years and older,12.0,6.263604925546495
TR,HYUNDAI,ix20,ix20,ESS,MONOSPACE,3 to 5 years old,4.0,6.956875384769944
TR,AUDI,A6,A6 Quattro,DIES,BERLINE,11 years and older,12.0,2.2719932699840673
TR,AUDI,A6,A6,DIES-MHEV,BERLINE,1 year old,1.0,2.103942829571235
TR,SUBARU,Legacy,Legacy V,ESS,BERLINE,3 to 5 years old,4.0,3.5879990676824787
TR,VOLKSWAGEN,Passat,Passat Variant,ESS,BREAK,11 years and older,12.0,5.306312478948443
TR,FIAT,Ulysse,Ulysse,DIES,MONOSPACE,11 years and older,12.0,7.026210473193101
TR,VOLKSWAGEN,New Beetle,New Beetle Cabriolet,ESS,CABRIOLET,11 years and older,12.0,4.6708106747375515
TR,OPEL,Combo,Combo Life,DIES,MONOSPACE,3 to 5 years old,4.0,9.959473722608632
TR,PORSCHE,Boxster type 981,Boxster,ESS,CABRIOLET,11 years and older,12.0,4.939183857588321
TR,VAUXHALL,Agila,Agila,ESS,MONOSPACE,11 years and older,12.0,6.509429973263478
TR,FORD,Mondeo,Mondeo V,ESS,BERLINE,Less than 1 year old,0.5,0.6931471805599453
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.407369338748634
TR,VOLKSWAGEN,Tiguan Allspace,Tiguan II Allspace,ESS,SUV,2 years old,2.0,2.1444078400579945
TR,BMW,X2,X2 xDrive25d,DIES,SUV,Less than 1 year old,0.5,1.9712063370470316
TR,NISSAN,Almera,Almera Tino,DIES,MONOSPACE,11 years and older,12.0,1.602846143109761
TR,MERCEDES,Classe C,C 280,ESS,BERLINE,11 years and older,12.0,6.244177847453911
TR,TESLA,Model Y,Model Y,ELEC,SUV,Less than 1 year old,0.5,5.477479989674897
TR,ALFA ROMEO,156,156 Crosswagon Q4,DIES,BREAK,11 years and older,12.0,2.1598151219052255
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.49258538784735
TR,RENAULT,Megane,Megane II Estate,DIES,BREAK,1 year old,1.0,4.215933066382768
TR,SEAT,Ibiza,Ibiza Cupra R,DIES,BERLINE,11 years and older,12.0,2.3516626786972905
TR,AUDI,A6,A6,ESS-MHEV,BERLINE,1 year old,1.0,2.9065040051976774
TR,HYUNDAI,Kona,Kona,ESS,SUV,3 to 5 years old,4.0,6.530034066441066
TR,TOYOTA,Land Cruiser,Land Cruiser 150,ESS,4X4,Less than 1 year old,0.5,3.0763967456748627
TR,AUDI,A7,A7 Sportback,ESS-MHEV,BERLINE,1 year old,1.0,3.2475718193382788
TR,VOLKSWAGEN,Up,Up,ESS,BERLINE,6 to 10 years old,8.0,8.722674799229724
TR,MAZDA,MX5,MX5 NC,ESS,CABRIOLET,11 years and older,12.0,11.086278180667458
TR,BENTLEY,Bentayga,Bentayga,ESS,SUV,2 years old,2.0,6.813626907812858
TR,BMW,X3,X3 xDrive30e,HR - ESS,SUV,2 years old,2.0,7.2555842794529255
TR,DACIA,Sandero,Sandero,LPG,BERLINE,11 years and older,12.0,1.9888473971643608
TR,VOLKSWAGEN,Transporter,Transporter 4Motion (T5),ESS,UTILITAIRE,11 years and older,12.0,2.5887658610499185
TR,TOYOTA,Hilux,Hilux 4WD,DIES,PICKUP,Less than 1 year old,0.5,8.584056172890458
TR,TOYOTA,Corolla,Corolla,ESS,BERLINE,11 years and older,12.0,8.724611347490441
TR,CITROEN,C4 SpaceTourer,Grand C4 SpaceTourer,DIES,MONOSPACE,1 year old,1.0,1.1005474030971336
TR,FIAT,Panda,Panda II,ETH,BERLINE,6 to 10 years old,8.0,1.3952319488324
TR,PEUGEOT,Boxer,Boxer 3t500,DIES,UTILITAIRE,11 years and older,12.0,5.579683904129727
TR,MERCEDES,Classe A,A 200 Turbo,ESS,BERLINE,11 years and older,12.0,10.880305610397704
TR,NISSAN,Qashqai,Qashqai +2,ESS,SUV,6 to 10 years old,8.0,2.621667980884278
TR,SKODA,Octavia,Octavia Combi RS,DIES,BREAK,11 years and older,12.0,8.203931712213892
TR,NISSAN,Pathfinder,Pathfinder Off Road,ESS,SUV,11 years and older,12.0,3.782870418815186
TR,HYUNDAI,Santa Fe,Santa Fe IV 4WD,HR - ESS,SUV,2 years old,2.0,1.9195496662073785
TR,MAZDA,6,6 Wagon,DIES,BREAK,11 years and older,12.0,2.5138369162539504
TR,RENAULT,Megane,Megane II Berline 4-portes,DIES,BERLINE,6 to 10 years old,8.0,1.802768555242255
TR,VOLKSWAGEN,Crafter,Crafter Combi 35,DIES,UTILITAIRE,6 to 10 years old,8.0,3.4896087982831
TR,TOYOTA,Corolla,Corolla,HYB-ESS,BREAK,3 to 5 years old,4.0,6.757704388160258
TR,LAND ROVER,Discovery,Discovery V,DIES,4X4,2 years old,2.0,3.5514773833618705
TR,KIA,Sportage,Sportage 5,DIES-MHEV,SUV,1 year old,1.0,8.050062988917734
TR,KIA,Rio,Rio,ESS-MHEV,BERLINE,1 year old,1.0,3.5222958521797363
TR,FORD,C-Max,Focus C-Max,ESS,MONOSPACE,11 years and older,12.0,6.439285450280203
TR,VOLKSWAGEN,T-Cross,T-Cross,ESS,SUV,6 to 10 years old,8.0,3.978374894387844
TR,HYUNDAI,Santa Fe,Santa Fe I 4WD,DIES,SUV,11 years and older,12.0,8.604084253045597
TR,AUDI,A5,A5 Sportback Quattro,ESS-MHEV,BERLINE,3 to 5 years old,4.0,1.9416224174085903
TR,CITROEN,Berlingo,Berlingo II XTR,ESS,MONOSPACE,3 to 5 years old,4.0,3.7343890235696082
TR,VOLKSWAGEN,Golf,Golf VII GTE,HR - ESS,BERLINE,3 to 5 years old,4.0,7.452106969535761
TR,SEAT,Altea,Altea XL,ESS,MONOSPACE,6 to 10 years old,8.0,2.193974518870438
TR,MERCEDES,Classe C,C 200 Kompressor,ESS,BERLINE,3 to 5 years old,4.0,2.796886519474867
TR,VOLKSWAGEN,Polo,Polo V,ESS,BERLINE,11 years and older,12.0,6.343075723095934
TR,MG ROVER,MG ZT,MG ZT,DIES,BERLINE,11 years and older,12.0,6.826471929113051
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.7615276652515908
TR,IVECO,Daily VI,65C15H,DIES,UTILITAIRE,1 year old,1.0,2.955909997610256
TR,SEAT,Toledo,Toledo IV,ESS,BERLINE,6 to 10 years old,8.0,5.8215008001458
TR,MERCEDES,Sprinter,Sprinter III 316 CDI Long,DIES,UTILITAIRE,6 to 10 years old,8.0,8.830219052535924
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.733359806450083
TR,RENAULT,Megane,Megane II,DIES,BERLINE,3 to 5 years old,4.0,3.5127194426099226
TR,ALFA ROMEO,Giulia,Giulia Ti Sport,ESS,BERLINE,3 to 5 years old,4.0,7.915437191211103
TR,VOLVO,V60,V60 Polestar,ESS,BREAK,6 to 10 years old,8.0,2.3828724188818855
TR,CITROEN,Berlingo,Berlingo II V.U 750kg,DIES,UTILITAIRE,3 to 5 years old,4.0,4.114881737506462
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,MERCEDES,Classe C,C 63,ESS,BERLINE,1 year old,1.0,0.6959998237823326
TR,FORD,Ecosport,Ecosport S,ESS,SUV,3 to 5 years old,4.0,6.8937721314201665
TR,KIA,Rio,Rio,ESS,BERLINE,11 years and older,12.0,4.895554033203765
TR,SMART,Fortwo,Fortwo Cabrio Brabus,ESS,CABRIOLET,6 to 10 years old,8.0,7.1214583847818975
TR,OPEL,Astra,Astra J,DIES,BERLINE,1 year old,1.0,3.5073580071201067
TR,LAND ROVER,Range Rover Velar,Range Rover Velar,ESS,SUV,Less than 1 year old,0.5,2.6592537726159575
TR,CITROEN,Berlingo,Berlingo II V.U 625kg chantier,ESS,UTILITAIRE,11 years and older,12.0,5.92674195603083
TR,MAZDA,CX-5,CX-5 (4X2),ESS,SUV,1 year old,1.0,4.764318754141965
TR,OPEL,Vivaro,Vivaro III,DIES,UTILITAIRE,1 year old,1.0,9.252733789132314
TR,SKODA,Octavia,Octavia Combi 4X4,ESS,BREAK,6 to 10 years old,8.0,1.4148751212873936
TR,MERCEDES,Classe E,E 220 D Cabriolet,DIES,CABRIOLET,11 years and older,12.0,4.134009914674861
TR,BMW,X3,X3 xDrive30i,ESS,SUV,Less than 1 year old,0.5,4.421411681990724
TR,RENAULT,Twingo,Twingo II RS,ESS,BERLINE,11 years and older,12.0,6.668765760536718
TR,MERCEDES,CLA,CLA 180,ESS,BERLINE,Less than 1 year old,0.5,8.78029067465807
TR,FIAT,Panda,Panda III 4X4,DIES,BERLINE,6 to 10 years old,8.0,8.246630319853068
TR,CITROEN,Berlingo,Berlingo II V.U 850kg,DIES,UTILITAIRE,3 to 5 years old,4.0,1.945484502540592
TR,FORD,Mondeo,Mondeo IV Sedan,DIES,BERLINE,6 to 10 years old,8.0,8.445676563433851
TR,CITROEN,C6,C6,DIES,BERLINE,11 years and older,12.0,9.467987093212802
TR,CITROEN,DS 3,DS 3 Racing Cabrio,ESS,CABRIOLET,6 to 10 years old,8.0,6.925369269073406
TR,BMW,X3,X3 sDrive20i,ESS,SUV,Less than 1 year old,0.5,4.655373424593683
TR,PEUGEOT,Partner,Partner II V.U chantier,ESS,UTILITAIRE,6 to 10 years old,8.0,4.104091475952155
TR,KIA,Sportage,Sportage 5,HYB-ESS,SUV,2 years old,2.0,4.831202867766542
TR,BMW,X3,X3 xDrive20i,ESS,SUV,6 to 10 years old,8.0,4.327490572844223
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.695971922636376
TR,SUBARU,XV,XV,ESS-MHEV,SUV,1 year old,1.0,2.1192457261785105
TR,TOYOTA,Avensis,Avensis Break,DIES,BREAK,3 to 5 years old,4.0,0.6931471805599453
TR,VOLVO,XC60,XC60 AWD,DIES-MHEV,SUV,Less than 1 year old,0.5,3.2784866026404553
TR,AUDI,A3,A3 Sportback e-tron,HR - ESS,BERLINE,3 to 5 years old,4.0,5.9834451569409906
TR,DACIA,Sandero,Sandero III Stepway,LPG,BERLINE,2 years old,2.0,2.2410305368438066
TR,RENAULT,Scenic,Grand Scenic II,ESS,MONOSPACE,11 years and older,12.0,5.986722039162744
TR,MERCEDES,Classe E,E 220 D Cabriolet,DIES,CABRIOLET,11 years and older,12.0,3.9275105702906434
TR,MERCEDES,CLA,CLA 200 D,DIES,BERLINE,Less than 1 year old,0.5,8.30565350128835
TR,FORD,Focus,Focus II SW,DIES,BREAK,6 to 10 years old,8.0,10.293697548538995
TR,RENAULT,Master,Master III Z.E,ELEC,UTILITAIRE,2 years old,2.0,6.996935602078839
TR,LANCIA,Delta,Delta III,DIES,BERLINE,11 years and older,12.0,10.289943477074615
TR,SKODA,Octavia,Octavia,HR - ESS,BERLINE,2 years old,2.0,8.059570894921173
TR,SEAT,Altea,Altea XL,ESS,MONOSPACE,11 years and older,12.0,5.306060079801345
TR,TOYOTA,Avensis,Avensis Break,DIES,BREAK,6 to 10 years old,8.0,5.197029548419893
TR,SEAT,Tarraco,Tarraco 4x4,DIES,SUV,3 to 5 years old,4.0,5.186525651120597
TR,DACIA,Logan,Logan II,LPG,BERLINE,6 to 10 years old,8.0,1.923871108218014
TR,FIAT,Strada,Strada,ESS,PICKUP,11 years and older,12.0,3.763363162574077
TR,DS,DS 7,DS 7 Crossback,ESS,SUV,3 to 5 years old,4.0,4.559075162691302
TR,AUDI,Q3,Q3,ESS,SUV,6 to 10 years old,8.0,8.045341444441766
TR,RENAULT,Clio,Clio III Gordini RS,ESS,BERLINE,11 years and older,12.0,0.6931471805599453
TR,MAZDA,2,2,HYB-ESS,BERLINE,Less than 1 year old,0.5,6.368364340844668
TR,TOYOTA,Prius,Prius Plus Performance Package,HR - ESS,BERLINE,6 to 10 years old,8.0,8.433637995366372
TR,MAZDA,6,6i Touring,ESS,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,HONDA,Civic,Civic GX,CNG,BERLINE,11 years and older,12.0,4.804038178225846
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.4692015407495718
TR,SUBARU,XV,XV,ESS,SUV,2 years old,2.0,4.381830561069804
TR,CUPRA,Leon,Leon V,ESS,BERLINE,1 year old,1.0,1.8060908685880657
TR,TOYOTA,Hilux,Hilux 2WD,DIES,PICKUP,11 years and older,12.0,2.3324253566138253
TR,MITSUBISHI,Lancer,Lancer Evolution X,ESS,BERLINE,6 to 10 years old,8.0,4.880099349776961
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.635333224787319
TR,MERCEDES,Classe A,A 220 D,DIES,BERLINE,Less than 1 year old,0.5,1.9680645868426099
TR,HYUNDAI,Elantra,Elantra,ESS,BERLINE,11 years and older,12.0,6.1271679555836585
TR,BMW,X5,X5 xDrive50i,ESS,SUV,6 to 10 years old,8.0,6.129298087265643
TR,IVECO,Daily VI,35C17V,DIES,UTILITAIRE,Less than 1 year old,0.5,2.4463142889302225
TR,SKODA,Kodiaq,Kodiaq 4x4,DIES,SUV,Less than 1 year old,0.5,7.943302701058236
TR,RENAULT,Clio,Clio II RS - Ragnotti,ESS,BERLINE,11 years and older,12.0,1.633437054782627
TR,MERCEDES,Classe S,S 63 4Matic,ESS,BERLINE,11 years and older,12.0,8.219326624040388
TR,MERCEDES,Classe E,E 200 D Break,DIES,BREAK,3 to 5 years old,4.0,6.564971004725616
TR,MITSUBISHI,Lancer,Lancer Evolution VIII,ESS,BERLINE,11 years and older,12.0,7.525119454549251
TR,HYUNDAI,ix35,ix35,DIES,SUV,11 years and older,12.0,7.049176153275413
TR,AUDI,A8,A8 Quattro,DIES-MHEV,BERLINE,6 to 10 years old,8.0,6.67476390153391
TR,AUDI,Q2,Q2,DIES,SUV,3 to 5 years old,4.0,2.644691404930805
TR,BMW,X1,X1 xDrive18d,DIES,SUV,11 years and older,12.0,6.295890358658126
TR,OPEL,Crossland,Crossland,ESS,SUV,2 years old,2.0,1.9113227615465305
TR,BMW,X3,X3 xDrive35d,DIES,SUV,11 years and older,12.0,5.513373686667872
TR,BMW,X4,X4 xDrive 30i,ESS,SUV,1 year old,1.0,3.4983463460249307
TR,FIAT,Punto,Punto Sporting,ESS,BERLINE,11 years and older,12.0,6.047997694039589
TR,NISSAN,Juke,Juke AWD,ESS,SUV,3 to 5 years old,4.0,3.238763551234631
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.1902844827643566
TR,RENAULT,Megane,Megane III RS 275 Trophy,ESS,BERLINE,6 to 10 years old,8.0,7.36409953053076
TR,PEUGEOT,308,308 II,ESS,BERLINE,2 years old,2.0,2.2447677875187875
TR,AUDI,A6,A6 Quattro,ESS-MHEV,BERLINE,Less than 1 year old,0.5,1.6559954422573138
TR,PEUGEOT,508,508 II SW,HR - ESS,BREAK,Less than 1 year old,0.5,1.8140667795731509
TR,ASTON MARTIN,DB11,DB11,ESS,COUPE,6 to 10 years old,8.0,5.316874919992771
TR,JEEP,Patriot,Patriot,DIES,SUV,2 years old,2.0,4.416191578040004
TR,FORD,C-Max,C-Max,DIES,MONOSPACE,11 years and older,12.0,5.667709451362581
TR,BMW,M5,(F90) M5 Competition,ESS,BERLINE,Less than 1 year old,0.5,1.106181338111509
TR,SSANGYONG,Rexton,Rexton 2WD,DIES,SUV,1 year old,1.0,1.376579554242466
TR,SKODA,Kamiq,Kamiq,DIES,SUV,3 to 5 years old,4.0,1.9647611267482328
TR,RENAULT,Kangoo Express,Kangoo II Express,DIES,UTILITAIRE,1 year old,1.0,5.780627515367538
TR,ALFA ROMEO,156,156 Sportwagon,DIES,BREAK,11 years and older,12.0,6.236201672449157
TR,HONDA,HR-V,HR-V 2WD,DIES,SUV,3 to 5 years old,4.0,4.875964908335813
TR,KIA,Sportage,Sportage 5,DIES-MHEV,SUV,Less than 1 year old,0.5,9.283142000112262
TR,FORD,Kuga,Kuga III 4X2,DIES,SUV,3 to 5 years old,4.0,6.094512177292795
TR,MERCEDES,Classe S,S 350,ESS,BERLINE,11 years and older,12.0,7.088284189420704
TR,FORD,Focus,Focus IV,ESS,BERLINE,Less than 1 year old,0.5,4.95692545395202
TR,TOYOTA,bZ4X,bZ4X 2WD,ELEC,SUV,Less than 1 year old,0.5,5.8150094283252844
TR,BENTLEY,Continental,Continental GT V8,ESS,COUPE,3 to 5 years old,4.0,2.98983527423964
TR,SUZUKI,Swift,Swift Sport,ESS,BERLINE,2 years old,2.0,1.4092336056250094
TR,NISSAN,Interstar,"Interstar 3,3t",DIES,UTILITAIRE,1 year old,1.0,4.455171551812196
TR,MERCEDES,EQB,EQB 250,ELEC,SUV,1 year old,1.0,4.919495375320407
TR,TOYOTA,GT 86,GT 86,ESS,COUPE,6 to 10 years old,8.0,8.100063777311265
TR,RENAULT,Laguna,Laguna III Estate,ETH,BREAK,11 years and older,12.0,2.3356553079627567
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.9233272246937867
TR,MERCEDES,Classe E,E 200 Break,ESS,BREAK,11 years and older,12.0,6.33811051401611
TR,JEEP,Compass,Compass Altitude,ESS,SUV,6 to 10 years old,8.0,0.693269803875375
TR,MERCEDES,Classe A,A 160 D,DIES,BERLINE,6 to 10 years old,8.0,2.185843314532271
TR,RENAULT,Symbol,Symbol II (Thalia),DIES,BERLINE,3 to 5 years old,4.0,3.769355647992707
TR,VOLKSWAGEN,Transporter,Transporter (T6),DIES,UTILITAIRE,1 year old,1.0,5.227813782402867
TR,RENAULT,Clio,Clio III,ESS,BERLINE,6 to 10 years old,8.0,3.7138119891421324
TR,FORD,Focus,Focus III Sedan,ESS,BERLINE,6 to 10 years old,8.0,3.8627222280203255
TR,NISSAN,Primera,Primera Break,DIES,BREAK,6 to 10 years old,8.0,1.41953933412496
TR,MERCEDES,CLA,CLA 180 D Shooting Brake,DIES,BREAK,1 year old,1.0,0.6931471805599453
TR,IVECO,Daily VI,33S11V,DIES,UTILITAIRE,3 to 5 years old,4.0,2.1666050994584105
TR,JAGUAR,XF,XF Sportbrake,DIES,BREAK,6 to 10 years old,8.0,6.953003121810875
TR,KIA,Stonic,Stonic,LPG,SUV,6 to 10 years old,8.0,2.1399852570450584
TR,OPEL,Crossland,Crossland,DIES,SUV,1 year old,1.0,5.012634909575144
TR,CITROEN,C2,C2,DIES,BERLINE,11 years and older,12.0,8.362279740279577
TR,FIAT,Ducato,Ducato (PTAC 3000),DIES,UTILITAIRE,2 years old,2.0,4.337851729951921
TR,NISSAN,Qashqai,Qashqai +2,ESS,SUV,11 years and older,12.0,6.488933594379052
TR,VOLKSWAGEN,Golf,Golf V Plus,ESS,BERLINE,6 to 10 years old,8.0,1.63823007506993
TR,FORD,Transit,Transit,DIES,UTILITAIRE,6 to 10 years old,8.0,5.123375777253407
TR,AUDI,A5,A5 Cabriolet Quattro,DIES,CABRIOLET,2 years old,2.0,0.6931471805599453
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.9552345961070885
TR,AUDI,A8,S8 Quattro,ESS,BERLINE,3 to 5 years old,4.0,3.792006719269829
TR,VOLKSWAGEN,Tiguan,Tiguan,ESS,SUV,1 year old,1.0,5.172218341977028
TR,MERCEDES,Classe GLK,GLK 220 CDI 4Matic,DIES,SUV,6 to 10 years old,8.0,5.909364906322708
TR,OPEL,Combo,Combo Tour,DIES,MONOSPACE,Less than 1 year old,0.5,3.9284451164324885
TR,MITSUBISHI,Colt,Colt CZC,ESS,CABRIOLET,11 years and older,12.0,8.350677294654522
TR,MITSUBISHI,Outlander,Outlander 2WD,ESS,SUV,6 to 10 years old,8.0,2.002498770390222
TR,LEXUS,RX,RX 450h AWD,HYB-ESS,SUV,Less than 1 year old,0.5,3.004349681416071
TR,MERCEDES,GT,GT C Roadster,ESS,CABRIOLET,3 to 5 years old,4.0,3.9481974816889256
TR,MERCEDES,Classe E,E 220 D Cabriolet,DIES,CABRIOLET,11 years and older,12.0,2.07086175071305
TR,JAGUAR,XE,XE,ESS,BERLINE,6 to 10 years old,8.0,5.767327248537352
TR,OPEL,Astra,Astra K Sports Tourer,DIES,BREAK,6 to 10 years old,8.0,1.379779465636685
TR,MERCEDES,CLA,CLA 180 Shooting Brake,ESS,BREAK,6 to 10 years old,8.0,1.0997245142843945
TR,VAUXHALL,Combo,Combo Cargo,DIES,UTILITAIRE,Less than 1 year old,0.5,5.481649616509205
TR,TOYOTA,Auris,Auris II Touring Sports,ESS,BREAK,6 to 10 years old,8.0,9.598967303491609
TR,BMW,X1,X1 sDrive20i,ESS,SUV,3 to 5 years old,4.0,6.877555279764667
TR,MERCEDES,Classe CL,CL 63,ESS,COUPE,11 years and older,12.0,1.960880095400162
TR,OPEL,Corsa,Corsa E GSI,ESS,BERLINE,1 year old,1.0,1.7860450509440096
TR,BMW,X1,X1 sDrive20i,ESS-MHEV,SUV,Less than 1 year old,0.5,7.3981096118550544
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.0980090586965898
TR,HYUNDAI,Tucson,Tucson IV,ESS,SUV,3 to 5 years old,4.0,4.470015988419686
TR,MERCEDES,Classe A,A 250 4Matic,ESS,BERLINE,11 years and older,12.0,6.240918698815491
TR,MERCEDES,Classe B,B 160 CDI,DIES,MONOSPACE,6 to 10 years old,8.0,1.1063942777268463
TR,MINI,Clubman,One Clubman,ESS,BREAK,Less than 1 year old,0.5,3.314502423836348
TR,MERCEDES,Classe S,S 63 4Matic,ESS,BERLINE,3 to 5 years old,4.0,6.849444408934332
TR,LEXUS,LS,LS 460,ESS,BERLINE,6 to 10 years old,8.0,4.216775014101049
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.423186457407877
TR,TOYOTA,Prius,Prius,HR - ESS,BERLINE,3 to 5 years old,4.0,8.92739816754162
TR,SUZUKI,Swift,Swift Sport,ESS,BERLINE,2 years old,2.0,0.6953334146080828
TR,MINI,Mini,Mini Cooper Cabrio,ESS,CABRIOLET,3 to 5 years old,4.0,1.5819896771550797
TR,VOLKSWAGEN,ID.5,ID.5 Pro,ELEC,SUV,1 year old,1.0,6.184035120109571
TR,CITROEN,Berlingo,Berlingo II V.U 850kg,DIES,UTILITAIRE,6 to 10 years old,8.0,6.135381845608855
TR,MERCEDES,Classe B,B 180 D,DIES,MONOSPACE,2 years old,2.0,5.729804934697784
TR,CITROEN,Berlingo,Berlingo II V.U 850kg,ESS,UTILITAIRE,3 to 5 years old,4.0,0.6936904369006219
TR,RENAULT,Megane,Megane III Coupé GT,DIES,COUPE,6 to 10 years old,8.0,10.197562584877051
TR,TOYOTA,Land Cruiser,Land Cruiser Station Wagon 200 (J20),DIES,4X4,Less than 1 year old,0.5,3.5262419958552784
TR,DAIHATSU,Be-Go,Be-Go,ESS,SUV,6 to 10 years old,8.0,1.9461790502035679
TR,MERCEDES,Citan,Citan Fourgon,ESS,UTILITAIRE,2 years old,2.0,6.026043960466165
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.2997992145050037
TR,BMW,X2,X2 sDrive 20d,DIES,SUV,2 years old,2.0,6.730686372384253
TR,FORD,Puma,Puma ST,ESS,SUV,1 year old,1.0,5.230245207384068
TR,FORD,Focus,Focus IV,DIES,BERLINE,2 years old,2.0,7.876710634671516
TR,CHRYSLER,Voyager,Voyager,ESS,MONOSPACE,11 years and older,12.0,5.23376826965595
TR,MAZDA,2,2,ESS,BERLINE,3 to 5 years old,4.0,1.953335360668596
TR,MERCEDES,Classe C,C 250 D Break,DIES,BREAK,3 to 5 years old,4.0,0.6931471805599453
TR,MAZDA,5,5 Grand Touring,ESS,MONOSPACE,11 years and older,12.0,8.35011768011396
TR,VOLKSWAGEN,Multivan,Multivan T6,DIES,MONOSPACE,3 to 5 years old,4.0,2.847949378099328
TR,MAZDA,3,3,ESS,BERLINE,6 to 10 years old,8.0,7.153235048691653
TR,RENAULT,Megane,Megane IV Estate,ESS,BREAK,2 years old,2.0,10.266216207472239
TR,PORSCHE,911 type 991,911 Targa 4S,ESS,CABRIOLET,6 to 10 years old,8.0,4.963701248756579
TR,FORD,Focus,Focus III SW,ESS,BREAK,3 to 5 years old,4.0,4.843595390671009
TR,VOLKSWAGEN,Transporter,Transporter (T6),DIES,UTILITAIRE,11 years and older,12.0,2.2781867409735628
TR,PEUGEOT,Bipper,Bipper Tepee,ESS,MONOSPACE,11 years and older,12.0,5.673241052468383
TR,OPEL,Astra,Astra J Sports Tourer,DIES,BREAK,6 to 10 years old,8.0,1.9553724913809876
TR,VOLKSWAGEN,Touareg,Touareg III,ESS,SUV,2 years old,2.0,3.9033511954605022
TR,MAZDA,6,6 Wagon,DIES,BREAK,11 years and older,12.0,7.161151578306358
TR,BMW,X3,X3 sDrive20i,ESS,SUV,11 years and older,12.0,3.827262596009503
TR,TESLA,Model Y,Model Y Maximum Range,ELEC,SUV,Less than 1 year old,0.5,6.22546609175596
TR,JEEP,Compass,Compass II 4x2,DIES,SUV,1 year old,1.0,2.204976505003736
TR,LAMBORGHINI,Huracan,Huracan Spyder LP610-4,ESS,CABRIOLET,1 year old,1.0,1.9067872352810753
TR,MAZDA,5,5,ESS,MONOSPACE,11 years and older,12.0,1.973797877019896
TR,MINI,Countryman,Mini Cooper SD Countryman AWD,DIES,SUV,3 to 5 years old,4.0,0.6931471805599453
TR,FERRARI,458,458 Italia,ESS,COUPE,3 to 5 years old,4.0,1.9406570749059835
TR,FORD,Focus,Focus II SW,DIES,BREAK,11 years and older,12.0,8.7366919957992
TR,FIAT,Grande Punto,Grande Punto,ESS,BERLINE,6 to 10 years old,8.0,5.099645805182012
TR,AUDI,A5,A5 Sportback Quattro,DIES,BERLINE,Less than 1 year old,0.5,1.6618289871316723
